#,payment_id,customer_id,staff_id,rental_id,amount,payment_date,payment_type
3715,28384,555,2,9990,7.99,2007-04-30 15:52:47.996577,
3716,28383,555,1,9299,5.99,2007-04-30 15:01:17.996577,
3717,28382,555,1,8245,3.99,2007-04-28 23:05:35.996577,
3718,28381,555,1,8161,0.99,2007-04-28 19:39:26.996577,
3719,28380,555,2,4875,2.99,2007-04-08 17:52:43.996577,
3720,28379,554,1,6144,2.99,2007-04-11 07:31:19.996577,
3721,28378,554,1,5968,5.99,2007-04-10 22:31:37.996577,
3722,28377,554,1,5527,2.99,2007-04-10 00:34:27.996577,
3723,28376,554,2,4902,4.99,2007-04-08 19:17:56.996577,
3724,28375,553,2,9601,2.99,2007-04-30 02:10:43.996577,
3725,28374,553,2,9272,4.99,2007-04-30 13:33:48.996577,
3726,28373,553,1,7890,4.99,2007-04-28 09:12:06.996577,
3727,28372,553,1,6812,6.99,2007-04-12 16:31:51.996577,
3728,28371,553,2,6657,0.99,2007-04-12 09:40:02.996577,
3729,28370,553,1,6069,2.99,2007-04-11 03:13:25.996577,
3730,28369,553,2,4941,3.99,2007-04-08 21:07:36.996577,
3731,28368,553,2,4845,4.99,2007-04-08 16:56:46.996577,
3732,28367,553,2,4662,0.99,2007-04-08 08:27:20.996577,
3733,28366,553,1,4257,4.99,2007-04-07 12:47:07.996577,
3734,28365,553,2,3942,4.99,2007-04-06 19:50:00.996577,
3735,28364,553,2,3891,4.99,2007-04-06 17:26:51.996577,
3736,28363,553,1,3890,4.99,2007-04-06 17:26:41.996577,
3737,28362,553,2,3859,2.99,2007-04-06 15:46:41.996577,
3738,28361,553,2,3793,4.99,2007-04-06 13:01:10.996577,
3739,28360,553,1,3495,6.99,2007-04-05 22:18:30.996577,
3740,28359,552,1,9342,8.99,2007-04-30 16:38:22.996577,
3741,28358,552,2,8894,4.99,2007-04-29 23:16:57.996577,
3742,28357,552,2,8614,5.99,2007-04-29 12:00:31.996577,
3743,28356,552,2,8192,2.99,2007-04-28 21:17:37.996577,
3744,28355,552,1,8085,2.99,2007-04-28 16:41:41.996577,
3745,28354,552,1,7772,2.99,2007-04-28 05:27:35.996577,
3746,28353,552,2,6189,4.99,2007-04-11 10:04:29.996577,
3747,28352,552,1,5213,7.99,2007-04-09 10:08:09.996577,
3748,28351,552,1,4477,6.99,2007-04-07 23:06:50.996577,
3749,28350,551,2,9765,4.99,2007-04-30 08:13:06.996577,
3750,28349,551,1,9287,2.99,2007-04-30 14:04:05.996577,
3751,28348,551,1,8986,0.99,2007-04-30 03:05:46.996577,
3752,28347,551,2,7095,9.99,2007-04-27 03:19:41.996577,
3753,28346,551,1,6041,0.99,2007-04-11 01:43:24.996577,
3754,28345,551,2,5528,0.99,2007-04-10 00:37:47.996577,
3755,28344,551,1,5201,1.99,2007-04-09 09:21:19.996577,
3756,28343,551,2,3996,5.99,2007-04-06 22:15:09.996577,
3757,28342,550,2,10140,4.99,2007-04-30 20:31:46.996577,
3758,28341,550,1,9748,0.99,2007-04-30 07:46:22.996577,
3759,28340,550,1,9616,2.99,2007-04-30 02:33:27.996577,
3760,28339,550,1,8959,8.99,2007-04-30 02:04:15.996577,
3761,28338,550,2,8838,2.99,2007-04-29 21:20:49.996577,
3762,28337,550,1,8628,6.99,2007-04-29 12:34:50.996577,
3763,28336,550,2,7838,2.99,2007-04-28 07:28:47.996577,
3764,28335,550,1,7030,0.99,2007-04-27 01:30:06.996577,
3765,28334,550,1,6695,2.99,2007-04-12 11:08:05.996577,
3766,28333,550,1,5727,4.99,2007-04-10 09:53:54.996577,
3767,28332,550,1,3979,4.99,2007-04-06 21:33:01.996577,
3768,28331,549,2,9887,0.99,2007-04-30 12:28:58.996577,
3769,28330,549,2,9511,9.99,2007-04-30 22:53:31.996577,
3770,28329,549,2,9445,7.99,2007-04-30 20:19:08.996577,
3771,28328,549,1,8316,4.99,2007-04-29 02:07:15.996577,
3772,28327,549,2,8239,0.99,2007-04-28 23:00:05.996577,
3773,28326,549,1,7252,7.99,2007-04-27 09:13:54.996577,
3774,28325,549,1,4447,0.99,2007-04-07 21:43:54.996577,
3775,28324,549,2,3892,4.99,2007-04-06 17:27:24.996577,
3776,28323,549,2,3523,2.99,2007-04-05 23:30:04.996577,
3777,28322,548,1,9614,5.99,2007-04-30 02:27:57.996577,
3778,28321,548,2,6490,4.99,2007-04-12 00:56:29.996577,
3779,28320,548,2,5138,4.99,2007-04-09 06:29:12.996577,
3780,28319,548,1,4155,7.99,2007-04-07 07:29:15.996577,
3781,28318,548,2,3777,2.99,2007-04-06 12:05:14.996577,
3782,28317,548,1,3686,2.99,2007-04-06 08:06:16.996577,
3783,28316,547,1,8828,2.99,2007-04-29 21:01:20.996577,
3784,28315,547,1,7859,3.99,2007-04-28 08:25:43.996577,
3785,28314,547,1,7835,4.99,2007-04-28 07:18:05.996577,
3786,28313,547,2,7547,3.99,2007-04-27 20:20:14.996577,
3787,28312,547,2,7420,4.99,2007-04-27 15:38:05.996577,
3788,28311,547,1,6605,0.99,2007-04-12 06:29:33.996577,
3789,28310,547,2,5854,4.99,2007-04-10 16:16:00.996577,
3790,28309,547,2,5327,4.99,2007-04-09 15:08:15.996577,
3791,28308,547,1,3765,4.99,2007-04-06 11:30:13.996577,
3792,28307,547,2,3679,4.99,2007-04-06 07:44:23.996577,
3793,28306,546,2,9626,1.99,2007-04-30 03:06:07.996577,
3794,28305,267,1,9308,6.99,2007-04-30 15:21:47.996577,
3795,28304,546,1,9087,4.99,2007-04-30 06:48:13.996577,
3796,28303,546,1,8532,4.99,2007-04-29 08:55:22.996577,
3797,28302,546,2,6910,6.99,2007-04-12 20:39:47.996577,
3798,28301,546,1,6786,2.99,2007-04-12 15:00:59.996577,
3799,28300,546,2,6758,9.99,2007-04-12 13:42:15.996577,
3800,28299,546,1,5629,0.99,2007-04-10 04:30:51.996577,
3801,28298,546,1,4734,0.99,2007-04-08 11:40:38.996577,
3802,28297,546,2,4664,0.99,2007-04-08 08:29:54.996577,
3803,28296,546,1,3738,4.99,2007-04-06 10:19:23.996577,
3804,28295,545,2,9942,4.99,2007-04-30 14:04:09.996577,
3805,28294,545,2,9810,2.99,2007-04-30 09:51:07.996577,
3806,28293,545,2,8848,2.99,2007-04-29 21:49:24.996577,
3807,28292,545,2,8599,3.99,2007-04-29 11:27:18.996577,
3808,28291,545,1,7078,5.99,2007-04-27 02:45:03.996577,
3809,28290,545,1,5264,0.99,2007-04-09 12:39:54.996577,
3810,28289,545,1,4597,5.99,2007-04-08 05:12:08.996577,
3811,28288,545,1,3975,5.99,2007-04-06 21:28:35.996577,
3812,28287,545,2,3693,8.99,2007-04-06 08:24:35.996577,
3813,28286,544,1,8963,9.99,2007-04-30 02:14:52.996577,
3814,28285,544,1,8937,5.99,2007-04-30 01:21:47.996577,
3815,28284,544,2,8566,2.99,2007-04-29 10:04:12.996577,
3816,28283,544,2,4847,6.99,2007-04-08 16:57:39.996577,
3817,28282,544,1,4703,2.99,2007-04-08 10:13:22.996577,
3818,28281,544,1,4395,0.99,2007-04-07 19:41:48.996577,
3819,28280,543,1,9999,0.99,2007-04-30 16:09:19.996577,
3820,28279,543,1,9505,2.99,2007-04-30 22:39:45.996577,
3821,28278,543,2,8845,4.99,2007-04-29 21:34:39.996577,
3822,28277,543,1,8580,2.99,2007-04-29 10:28:53.996577,
3823,28276,543,2,7312,2.99,2007-04-27 11:31:40.996577,
3824,28275,543,2,6013,4.99,2007-04-11 00:30:29.996577,
3825,28274,543,2,5467,4.99,2007-04-09 21:34:13.996577,
3826,28273,543,1,4887,2.99,2007-04-08 18:27:40.996577,
3827,28272,542,2,8544,3.99,2007-04-29 09:30:34.996577,
3828,28271,542,1,8533,4.99,2007-04-29 08:57:42.996577,
3829,28270,542,2,7672,8.99,2007-04-28 01:18:07.996577,
3830,28269,542,1,6887,9.99,2007-04-12 19:28:49.996577,
3831,28268,542,2,6325,5.99,2007-04-11 17:34:27.996577,
3832,28267,542,2,6077,5.99,2007-04-11 03:34:34.996577,
3833,28266,542,1,5477,6.99,2007-04-09 22:12:15.996577,
3834,28265,542,2,5293,0.99,2007-04-09 13:45:49.996577,
3835,28264,541,2,9603,0.99,2007-04-30 02:12:09.996577,
3836,28263,541,1,8322,4.99,2007-04-29 02:21:15.996577,
3837,28262,541,1,8113,8.99,2007-04-28 17:42:26.996577,
3838,28261,541,2,6718,2.99,2007-04-12 12:06:32.996577,
3839,28260,541,2,6468,7.99,2007-04-11 23:55:35.996577,
3840,28259,541,2,5197,4.99,2007-04-09 09:12:20.996577,
3841,28258,541,1,5018,2.99,2007-04-09 00:29:31.996577,
3842,28257,540,2,9815,2.99,2007-04-30 09:59:17.996577,
3843,28256,540,2,9762,4.99,2007-04-30 08:01:20.996577,
3844,28255,540,1,6919,0.99,2007-04-12 21:00:43.996577,
3845,28254,540,1,6748,6.99,2007-04-12 13:07:53.996577,
3846,28253,540,2,6182,2.99,2007-04-11 09:40:04.996577,
3847,28252,540,2,6145,7.99,2007-04-11 07:35:27.996577,
3848,28251,540,1,6103,2.99,2007-04-11 05:28:21.996577,
3849,28250,540,2,4991,4.99,2007-04-08 23:17:29.996577,
3850,28249,540,2,4628,4.99,2007-04-08 06:54:18.996577,
3851,28248,539,1,9796,4.99,2007-04-30 09:21:09.996577,
3852,28247,539,1,9777,7.99,2007-04-30 08:29:32.996577,
3853,28246,539,2,9250,0.99,2007-04-30 12:46:42.996577,
3854,28245,539,2,8761,5.99,2007-04-29 17:55:13.996577,
3855,28244,539,2,8247,6.99,2007-04-28 23:10:04.996577,
3856,28243,539,1,7781,2.99,2007-04-28 05:41:46.996577,
3857,28242,539,2,6874,5.99,2007-04-12 18:49:19.996577,
3858,28241,539,2,5493,2.99,2007-04-09 22:40:10.996577,
3859,28240,539,2,5139,7.99,2007-04-09 06:30:17.996577,
3860,28239,539,2,5086,4.99,2007-04-09 04:08:30.996577,
3861,28238,539,1,4247,0.99,2007-04-07 12:20:20.996577,
3862,28237,539,1,4035,2.99,2007-04-07 01:13:28.996577,
3863,28236,538,2,9939,8.99,2007-04-30 13:57:26.996577,
3864,28235,538,2,9897,4.99,2007-04-30 12:40:23.996577,
3865,28234,538,1,9643,4.99,2007-04-30 04:04:14.996577,
3866,28233,538,1,9307,0.99,2007-04-30 15:21:09.996577,
3867,28232,538,1,8765,0.99,2007-04-29 18:08:34.996577,
3868,28231,538,1,7694,0.99,2007-04-28 02:07:51.996577,
3869,28230,538,2,6936,0.99,2007-04-26 21:42:00.996577,
3870,28229,538,1,6332,0.99,2007-04-11 17:47:32.996577,
3871,28228,538,2,6130,2.99,2007-04-11 06:48:22.996577,
3872,28227,538,1,5898,2.99,2007-04-10 18:46:35.996577,
3873,28226,538,1,5486,2.99,2007-04-09 22:26:10.996577,
3874,28225,538,1,5369,4.99,2007-04-09 17:10:42.996577,
3875,28224,538,2,5135,8.99,2007-04-09 06:21:48.996577,
3876,28223,538,2,3554,4.99,2007-04-06 01:05:36.996577,
3877,28222,537,1,9967,2.99,2007-04-30 14:59:43.996577,
3878,28221,537,2,8256,4.99,2007-04-28 23:31:08.996577,
3879,28220,537,2,8126,4.99,2007-04-28 18:01:07.996577,
3880,28219,537,2,7810,4.99,2007-04-28 06:29:04.996577,
3881,28218,537,1,7179,2.99,2007-04-27 06:38:55.996577,
3882,28217,537,1,6746,0.99,2007-04-12 13:01:27.996577,
3883,28216,537,1,6409,4.99,2007-04-11 21:34:15.996577,
3884,28215,537,2,6310,2.99,2007-04-11 16:42:31.996577,
3885,28214,537,2,5877,5.99,2007-04-10 17:37:17.996577,
3886,28213,537,1,5630,2.99,2007-04-10 04:36:40.996577,
3887,28212,537,2,3853,0.99,2007-04-06 15:27:46.996577,
3888,28211,537,1,3555,0.99,2007-04-06 01:14:01.996577,
3889,28210,536,2,10019,3.99,2007-04-30 16:49:22.996577,
3890,28209,536,1,9727,4.99,2007-04-30 07:07:39.996577,
3891,28208,536,1,9411,8.99,2007-04-30 19:06:48.996577,
3892,28207,536,1,8958,2.99,2007-04-30 02:02:52.996577,
3893,28206,536,1,8679,4.99,2007-04-29 14:36:13.996577,
3894,28205,536,2,8535,4.99,2007-04-29 09:00:59.996577,
3895,28204,536,1,7065,4.99,2007-04-27 02:22:09.996577,
3896,28203,536,1,6400,5.99,2007-04-11 21:12:10.996577,
3897,28202,536,2,5196,0.99,2007-04-09 09:12:00.996577,
3898,28201,536,1,4448,2.99,2007-04-07 21:45:38.996577,
3899,28200,536,1,3514,0.99,2007-04-05 23:15:20.996577,
3900,28199,536,1,3483,4.99,2007-04-05 21:42:17.996577,
3901,28198,535,1,9524,4.99,2007-04-30 23:29:32.996577,
3902,28197,535,2,9440,0.99,2007-04-30 20:08:41.996577,
3903,28196,535,1,8645,4.99,2007-04-29 13:16:11.996577,
3904,28195,535,1,8395,2.99,2007-04-29 04:31:56.996577,
3905,28194,535,1,6504,2.99,2007-04-12 01:47:40.996577,
3906,28193,535,2,5890,8.99,2007-04-10 18:28:51.996577,
3907,28192,535,1,5588,0.99,2007-04-10 02:49:36.996577,
3908,28191,535,2,4914,6.99,2007-04-08 19:59:19.996577,
3909,28190,535,1,4743,2.99,2007-04-08 12:11:02.996577,
3910,28189,535,1,4718,6.99,2007-04-08 11:00:34.996577,
3911,28188,535,1,4331,4.99,2007-04-07 16:50:56.996577,
3912,28187,534,2,9464,4.99,2007-04-30 20:59:57.996577,
3913,28186,534,1,9456,5.99,2007-04-30 20:50:42.996577,
3914,28185,534,2,8633,0.99,2007-04-29 12:48:19.996577,
3915,28184,534,1,7662,2.99,2007-04-28 00:44:34.996577,
3916,28183,534,2,7113,2.99,2007-04-27 04:09:46.996577,
3917,28182,534,2,4998,4.99,2007-04-08 23:35:47.996577,
3918,28181,534,1,3735,2.99,2007-04-06 10:10:30.996577,
3919,28180,533,2,10090,3.99,2007-04-30 18:50:27.996577,
3920,28179,533,2,8786,1.99,2007-04-29 19:08:15.996577,
3921,28178,533,1,8676,1.99,2007-04-29 14:27:32.996577,
3922,28177,533,1,8471,2.99,2007-04-29 07:00:37.996577,
3923,28176,533,2,8250,2.99,2007-04-28 23:17:41.996577,
3924,28175,533,2,8104,2.99,2007-04-28 17:28:02.996577,
3925,28174,533,1,8093,8.99,2007-04-28 16:57:42.996577,
3926,28173,533,2,7555,4.99,2007-04-27 20:45:31.996577,
3927,28172,533,2,6837,9.99,2007-04-12 17:28:11.996577,
3928,28171,533,2,6834,0.99,2007-04-12 17:22:03.996577,
3929,28170,533,2,6781,2.99,2007-04-12 14:50:13.996577,
3930,28169,533,1,4788,4.99,2007-04-08 14:46:01.996577,
3931,28168,533,1,4112,8.99,2007-04-07 05:17:35.996577,
3932,28167,532,1,9843,2.99,2007-04-30 10:53:54.996577,
3933,28166,532,1,8273,5.99,2007-04-29 00:01:42.996577,
3934,28165,532,2,7572,2.99,2007-04-27 21:12:55.996577,
3935,28164,532,1,7192,4.99,2007-04-27 07:05:21.996577,
3936,28163,532,1,6730,3.99,2007-04-12 12:26:51.996577,
3937,28162,532,2,6598,4.99,2007-04-12 06:06:51.996577,
3938,28161,532,2,6345,7.99,2007-04-11 18:33:44.996577,
3939,28160,532,1,5887,2.99,2007-04-10 18:14:13.996577,
3940,28159,532,2,5805,8.99,2007-04-10 13:37:07.996577,
3941,28158,532,2,5278,4.99,2007-04-09 13:12:49.996577,
3942,28157,532,1,5253,7.99,2007-04-09 12:09:43.996577,
3943,28156,532,2,5190,2.99,2007-04-09 08:53:50.996577,
3944,28155,532,2,4962,4.99,2007-04-08 22:04:39.996577,
3945,28154,532,1,4336,2.99,2007-04-07 17:03:02.996577,
3946,28153,531,2,9107,4.99,2007-04-30 07:21:11.996577,
3947,28152,531,2,8943,0.99,2007-04-30 01:35:14.996577,
3948,28151,531,2,8860,4.99,2007-04-29 22:14:23.996577,
3949,28150,531,2,8359,5.99,2007-04-29 03:30:38.996577,
3950,28149,531,2,7753,6.99,2007-04-28 04:37:45.996577,
3951,28148,531,2,7444,2.99,2007-04-27 16:17:42.996577,
3952,28147,531,1,7391,6.99,2007-04-27 14:28:26.996577,
3953,28146,531,2,7204,2.99,2007-04-27 07:30:57.996577,
3954,28145,531,1,6876,4.99,2007-04-12 19:01:16.996577,
3955,28144,531,1,6756,4.99,2007-04-12 13:36:54.996577,
3956,28143,531,2,5904,4.99,2007-04-10 19:08:10.996577,
3957,28142,531,2,5850,0.99,2007-04-10 16:04:53.996577,
3958,28141,531,1,5587,5.99,2007-04-10 02:45:51.996577,
3959,28140,531,2,3921,5.99,2007-04-06 18:58:14.996577,
3960,28139,530,2,10211,3.99,2007-04-30 23:29:42.996577,
3961,28138,530,1,9914,4.99,2007-04-30 13:19:45.996577,
3962,28137,530,1,8736,0.99,2007-04-29 16:59:41.996577,
3963,28136,530,2,8208,4.99,2007-04-28 21:55:01.996577,
3964,28135,530,1,7218,4.99,2007-04-27 08:02:50.996577,
3965,28134,530,2,7075,1.99,2007-04-27 02:40:06.996577,
3966,28133,530,1,7031,3.99,2007-04-27 01:30:33.996577,
3967,28132,530,2,5663,0.99,2007-04-10 06:29:59.996577,
3968,28131,530,2,3887,4.99,2007-04-06 17:15:00.996577,
3969,28130,530,2,3669,2.99,2007-04-06 07:06:55.996577,
3970,28129,529,2,9375,0.99,2007-04-30 17:38:43.996577,
3971,28128,529,2,9310,4.99,2007-04-30 15:25:35.996577,
3972,28127,529,1,8979,5.99,2007-04-30 02:48:51.996577,
3973,28126,529,2,8708,2.99,2007-04-29 15:52:39.996577,
3974,28125,529,1,7128,3.99,2007-04-27 04:43:02.996577,
3975,28124,529,1,6908,7.99,2007-04-12 20:37:12.996577,
3976,28123,529,2,6541,5.99,2007-04-12 03:22:07.996577,
3977,28122,529,2,6538,6.99,2007-04-12 03:18:52.996577,
3978,28121,529,1,5993,4.99,2007-04-10 23:35:07.996577,
3979,28120,529,1,4553,0.99,2007-04-08 03:12:07.996577,
3980,28119,529,2,4444,5.99,2007-04-07 21:36:10.996577,
3981,28118,529,2,4254,0.99,2007-04-07 12:42:18.996577,
3982,28117,529,2,4045,0.99,2007-04-07 01:54:40.996577,
3983,28116,528,1,10084,3.99,2007-04-30 18:39:55.996577,
3984,28115,528,2,9488,8.99,2007-04-30 22:11:08.996577,
3985,28114,528,1,8727,3.99,2007-04-29 16:38:23.996577,
3986,28113,528,2,8112,4.99,2007-04-28 17:39:33.996577,
3987,28112,528,1,7569,7.99,2007-04-27 21:07:19.996577,
3988,28111,528,2,6561,0.99,2007-04-12 03:52:28.996577,
3989,28110,528,2,5215,3.99,2007-04-09 10:16:24.996577,
3990,28109,528,1,4593,5.99,2007-04-08 05:06:38.996577,
3991,28108,528,2,4050,9.99,2007-04-07 02:03:59.996577,
3992,28107,528,1,3664,0.99,2007-04-06 06:44:23.996577,
3993,28106,528,2,3654,4.99,2007-04-06 06:13:57.996577,
3994,28105,527,2,9750,0.99,2007-04-30 07:48:12.996577,
3995,28104,527,1,8854,0.99,2007-04-29 22:08:33.996577,
3996,28103,527,1,7506,8.99,2007-04-27 18:57:00.996577,
3997,28102,527,2,6975,1.99,2007-04-26 23:08:20.996577,
3998,28101,527,1,6050,2.99,2007-04-11 02:02:55.996577,
3999,28100,527,2,6011,4.99,2007-04-11 00:23:14.996577,
4000,28099,527,2,6003,3.99,2007-04-10 23:56:59.996577,
4001,28098,527,1,5365,0.99,2007-04-09 16:55:26.996577,
4002,28097,527,1,4888,0.99,2007-04-08 18:32:53.996577,
4003,28096,526,2,10199,2.99,2007-04-30 23:07:21.996577,
4004,28095,526,2,10020,4.99,2007-04-30 16:49:34.996577,
4005,28094,526,2,9577,6.99,2007-04-30 01:21:59.996577,
4006,28093,526,1,8441,2.99,2007-04-29 06:01:31.996577,
4007,28092,526,1,8232,4.99,2007-04-28 22:43:03.996577,
4008,28091,526,1,8053,4.99,2007-04-28 15:28:07.996577,
4009,28090,526,2,7883,2.99,2007-04-28 09:05:46.996577,
4010,28089,526,2,7543,5.99,2007-04-27 20:12:54.996577,
4011,28088,526,2,7399,1.99,2007-04-27 14:44:28.996577,
4012,28087,526,2,7343,0.99,2007-04-27 12:55:39.996577,
4013,28086,526,2,7270,7.99,2007-04-27 09:57:28.996577,
4014,28085,526,1,6671,3.99,2007-04-12 10:17:14.996577,
4015,28084,526,2,6650,2.99,2007-04-12 09:25:36.996577,
4016,28083,526,1,6404,4.99,2007-04-11 21:18:16.996577,
4017,28082,526,1,6316,7.99,2007-04-11 17:13:18.996577,
4018,28081,526,2,5121,3.99,2007-04-09 05:46:57.996577,
4019,28080,526,2,5056,2.99,2007-04-09 02:42:11.996577,
4020,28079,526,1,4423,6.99,2007-04-07 20:39:54.996577,
4021,28078,526,2,3905,5.99,2007-04-06 18:02:00.996577,
4022,28077,526,1,3619,1.99,2007-04-06 04:28:10.996577,
4023,28076,525,1,9702,0.99,2007-04-30 06:02:33.996577,
4024,28075,525,2,9507,5.99,2007-04-30 22:50:55.996577,
4025,28074,525,1,8960,4.99,2007-04-30 02:04:57.996577,
4026,28073,525,1,8007,0.99,2007-04-28 13:50:53.996577,
4027,28072,525,2,7591,4.99,2007-04-27 21:54:20.996577,
4028,28071,525,2,7337,4.99,2007-04-27 12:40:30.996577,
4029,28070,525,1,6689,1.99,2007-04-12 10:50:39.996577,
4030,28069,525,2,6388,6.99,2007-04-11 20:45:42.996577,
4031,28068,525,2,6098,7.99,2007-04-11 04:51:54.996577,
4032,28067,525,1,5841,2.99,2007-04-10 15:39:57.996577,
4033,28066,525,1,3993,6.99,2007-04-06 22:05:32.996577,
4034,28065,524,1,8507,6.99,2007-04-29 07:58:10.996577,
4035,28064,524,1,7040,4.99,2007-04-27 01:45:45.996577,
4036,28063,524,2,7014,8.99,2007-04-27 00:43:06.996577,
4037,28062,524,2,6745,4.99,2007-04-12 12:59:17.996577,
4038,28061,524,1,6240,6.99,2007-04-11 13:01:07.996577,
4039,28060,524,2,6161,4.99,2007-04-11 08:40:20.996577,
4040,28059,524,2,5037,4.99,2007-04-09 01:27:36.996577,
4041,28058,524,1,4366,5.99,2007-04-07 18:17:02.996577,
4042,28057,523,2,9667,6.99,2007-04-30 04:52:18.996577,
4043,28056,523,1,9071,2.99,2007-04-30 06:09:24.996577,
4044,28055,523,1,8372,5.99,2007-04-29 03:46:34.996577,
4045,28054,523,2,8141,0.99,2007-04-28 18:49:45.996577,
4046,28053,523,2,7642,1.99,2007-04-27 23:45:17.996577,
4047,28052,523,2,6675,4.99,2007-04-12 10:21:32.996577,
4048,28051,523,2,5932,2.99,2007-04-10 20:33:41.996577,
4049,28050,523,1,5287,6.99,2007-04-09 13:40:20.996577,
4050,28049,523,2,5155,2.99,2007-04-09 07:15:20.996577,
4051,28048,523,1,4605,4.99,2007-04-08 05:28:40.996577,
4052,28047,522,2,10223,0.99,2007-04-30 23:51:41.996577,
4053,28046,522,2,9533,5.99,2007-04-30 23:46:36.996577,
4054,28045,522,1,9412,5.99,2007-04-30 19:12:36.996577,
4055,28044,522,1,9335,4.99,2007-04-30 16:29:19.996577,
4056,28043,522,2,9227,7.99,2007-04-30 12:04:39.996577,
4057,28042,522,1,9047,7.99,2007-04-30 05:24:59.996577,
4058,28041,522,1,8966,2.99,2007-04-30 02:22:38.996577,
4059,28040,522,1,8642,6.99,2007-04-29 13:06:43.996577,
4060,28039,522,2,8181,4.99,2007-04-28 20:47:04.996577,
4061,28038,522,1,7955,2.99,2007-04-28 12:00:02.996577,
4062,28037,522,2,7262,4.99,2007-04-27 09:44:02.996577,
4063,28036,522,2,5936,0.99,2007-04-10 20:42:56.996577,
4064,28035,522,2,5532,4.99,2007-04-10 00:45:57.996577,
4065,28034,522,2,5514,6.99,2007-04-09 23:38:08.996577,
4066,28033,522,2,5271,6.99,2007-04-09 12:53:27.996577,
4067,28032,522,2,4701,4.99,2007-04-08 10:07:14.996577,
4068,28031,522,2,4563,9.99,2007-04-08 03:37:21.996577,
4069,28030,522,2,4078,4.99,2007-04-07 03:33:31.996577,
4070,28029,522,1,3594,0.99,2007-04-06 03:11:13.996577,
4071,28028,521,2,9937,1.99,2007-04-30 13:56:36.996577,
4072,28027,521,1,9556,7.99,2007-04-30 00:41:56.996577,
4073,28026,521,1,7478,1.99,2007-04-27 17:44:28.996577,
4074,28025,521,2,5686,0.99,2007-04-10 07:34:29.996577,
4075,28024,521,2,5580,6.99,2007-04-10 02:34:15.996577,
4076,28023,521,2,5458,4.99,2007-04-09 21:04:15.996577,
4077,28022,521,1,5276,2.99,2007-04-09 13:03:39.996577,
4078,28021,521,2,4439,2.99,2007-04-07 21:25:56.996577,
4079,28020,521,2,4284,0.99,2007-04-07 14:00:23.996577,
4080,28019,520,1,10072,0.99,2007-04-30 18:19:03.996577,
4081,28018,520,1,9803,2.99,2007-04-30 09:34:28.996577,
4082,28017,520,2,8435,2.99,2007-04-29 05:48:42.996577,
4083,28016,520,1,8294,2.99,2007-04-29 01:01:07.996577,
4084,28015,520,1,7936,0.99,2007-04-28 11:01:47.996577,
4085,28014,520,1,7720,4.99,2007-04-28 03:10:10.996577,
4086,28013,520,2,7198,5.99,2007-04-27 07:18:33.996577,
4087,28012,520,1,6029,2.99,2007-04-11 01:05:12.996577,
4088,28011,520,1,5853,3.99,2007-04-10 16:13:39.996577,
4089,28010,520,1,5802,10.99,2007-04-10 13:30:43.996577,
4090,28009,520,2,5799,4.99,2007-04-10 13:22:01.996577,
4091,28008,520,2,4346,2.99,2007-04-07 17:27:11.996577,
4092,28007,520,1,3499,7.99,2007-04-05 22:32:46.996577,
4093,28006,520,2,3482,4.99,2007-04-05 21:41:48.996577,
4094,28005,519,1,10097,5.99,2007-04-30 19:08:04.996577,
4095,28004,519,1,9905,0.99,2007-04-30 13:05:29.996577,
4096,28003,519,2,9886,7.99,2007-04-30 12:28:39.996577,
4097,28002,519,2,9645,0.99,2007-04-30 04:11:15.996577,
4098,28001,519,2,9534,7.99,2007-04-30 23:46:53.996577,
4099,28000,519,2,9441,4.99,2007-04-30 20:11:54.996577,cash
4100,27999,519,1,9417,6.99,2007-04-30 19:23:21.996577,cash
4101,27998,519,1,6599,3.99,2007-04-12 06:09:40.996577,cash
4102,27997,519,2,6063,0.99,2007-04-11 02:45:17.996577,cash
4103,27996,519,2,5547,5.99,2007-04-10 01:21:13.996577,cash
4104,27995,519,2,5236,0.99,2007-04-09 11:24:55.996577,cash
4105,27994,519,2,4773,2.99,2007-04-08 14:10:05.996577,cash
4106,27993,519,2,4564,0.99,2007-04-08 03:38:04.996577,cash
4107,27992,518,1,8397,2.99,2007-04-29 04:38:01.996577,cash
4108,27991,518,1,8107,3.99,2007-04-28 17:31:42.996577,cash
4109,27990,518,2,7839,6.99,2007-04-28 07:29:39.996577,cash
4110,27989,518,1,7657,2.99,2007-04-28 00:37:26.996577,cash
4111,27988,518,2,7382,2.99,2007-04-27 14:11:41.996577,cash
4112,27987,518,2,7154,4.99,2007-04-27 05:44:43.996577,cash
4113,27986,518,2,7038,3.99,2007-04-27 01:35:55.996577,cash
4114,27985,518,1,6957,2.99,2007-04-26 22:28:26.996577,cash
4115,27984,518,1,6652,2.99,2007-04-12 09:28:04.996577,cash
4116,27983,518,2,4948,6.99,2007-04-08 21:22:47.996577,cash
4117,27982,518,2,4661,4.99,2007-04-08 08:23:32.996577,cash
4118,27981,518,2,4029,7.99,2007-04-07 00:48:10.996577,cash
4119,27980,518,1,3652,0.99,2007-04-06 06:12:56.996577,cash
4120,27979,517,1,10063,4.99,2007-04-30 17:53:39.996577,cash
4121,27978,517,2,7988,3.99,2007-04-28 13:05:44.996577,cash
